Date;Recip_County;Recip_State;Series_Complete_Pop_Pct;;; 
11/14/2021;Jones County;GA;25;;;
11/14/2021;Saline County;MO;43,3;;;
11/14/2021;Loving County;TX;0;;;
11/14/2021;Bedford County;VA;42;;;
11/14/2021;Brown County;TX;36,8;;;
11/14/2021;Grant County;NE;18,3;;;
11/14/2021;Otsego County;MI;51,8;;;
11/14/2021;Huron County;MI;50,8;;;
11/14/2021;Lane County;OR;63,3;;;
11/14/2021;King County;TX;20,6;;;
11/14/2021;Dallas County;AL;39,8;;;
11/14/2021;Bradley County;AR;52;;;
11/14/2021;Dona Ana County;NM;66,7;;;
11/14/2021;Ballard County;KY;34,3;;;
11/14/2021;Bleckley County;GA;12,3;;;
11/14/2021;Essex County;VT;35,6;;;
11/14/2021;Boulder County;CO;70,6;;;
11/14/2021;Union County;PA;56;;;
11/14/2021;Unknown County;TN;0;;;
11/14/2021;Tishomingo County;MS;35,7;;;
11/14/2021;Cameron County;TX;65,9;;;
11/14/2021;Jefferson County;KY;57,5;;;
11/14/2021;Hancock County;WV;23,2;;;
11/14/2021;Umatilla County;OR;50,2;;;
11/14/2021;Chilton County;AL;31,9;;;
11/14/2021;Franklin County;FL;45,2;;;
11/14/2021;Washington County;OR;68,4;;;
11/14/2021;Chippewa County;MN;48,3;;;
11/14/2021;San Jacinto County;TX;31,4;;;
11/14/2021;Sharp County;AR;35,6;;;
11/14/2021;Stone County;AR;33,9;;;
11/14/2021;Atchison County;MO;51,8;;;
11/14/2021;Vega Baja Municipio;PR;74,2;;;
11/14/2021;Otoe County;NE;50,7;;;
11/14/2021;Walker County;TX;43,5;;;
11/14/2021;Mahoning County;OH;51,7;;;
11/14/2021;Harris County;GA;21,2;;;
11/14/2021;Marshall County;IL;52,2;;;
11/14/2021;Champaign County;IL;57,9;;;
11/14/2021;Kootenai County;ID;39,5;;;
11/14/2021;Greene County;AR;39,5;;;
11/14/2021;Juneau City and Borough;AK;66,9;;;
11/14/2021;Ravalli County;MT;45,1;;;
11/14/2021;Niobrara County;WY;28,4;;;
11/14/2021;Pike County;KY;48,9;;;
11/14/2021;Wheatland County;MT;32,6;;;
11/14/2021;Mingo County;WV;24,5;;;
11/14/2021;Greeley County;NE;37,4;;;
11/14/2021;Marion County;TN;41,3;;;
11/14/2021;Union County;TN;32,1;;;
11/14/2021;San Juan County;CO;88,5;;;
11/14/2021;Audrain County;MO;34;;;
11/14/2021;DeSoto County;MS;47,9;;;
11/14/2021;Boyd County;KY;43,2;;;
11/14/2021;Amelia County;VA;33,7;;;
11/14/2021;Fayette County;IA;50,6;;;
11/14/2021;Lenawee County;MI;48,9;;;
11/14/2021;Ouachita Parish;LA;41;;;
11/14/2021;Greene County;MO;45,1;;;
11/14/2021;Jones County;IA;54,4;;;
11/14/2021;Waukesha County;WI;63,6;;;
11/14/2021;Menominee County;WI;70,8;;;
11/14/2021;Bristol city;VA;62,5;;;
11/14/2021;Chatham County;GA;44,8;;;
11/14/2021;Monroe County;IL;56,2;;;
11/14/2021;McMullen County;TX;42,4;;;
11/14/2021;Converse County;WY;30;;;
11/14/2021;Polk County;NC;40,9;;;
11/14/2021;Sedgwick County;CO;47,2;;;
11/14/2021;Henry County;IA;49,5;;;
11/14/2021;Loiza Municipio;PR;49,2;;;
11/14/2021;Delaware County;IA;49,8;;;
11/14/2021;Decatur County;IA;37,4;;;
11/14/2021;Russell County;KY;42;;;
11/14/2021;Berkeley County;SC;43;;;
11/14/2021;Dixon County;NE;39,4;;;
11/14/2021;Poweshiek County;IA;54;;;
11/14/2021;Montgomery County;NC;38,5;;;
11/14/2021;Coos County;OR;53,3;;;
11/14/2021;Houston County;GA;36,6;;;
11/14/2021;Craig County;OK;48,1;;;
11/14/2021;Lander County;NV;35,6;;;
11/14/2021;Hyde County;SD;50,1;;;
11/14/2021;Franklin County;IL;41,6;;;
11/14/2021;Clinton County;MO;43,4;;;
11/14/2021;Fremont County;WY;56,6;;;
11/14/2021;Davis County;IA;33,9;;;
11/14/2021;Bucks County;PA;65,9;;;
11/14/2021;Shackelford County;TX;33,5;;;
11/14/2021;Le Sueur County;MN;43,6;;;
11/14/2021;Gallia County;OH;40,8;;;
11/14/2021;Baca County;CO;37,1;;;
11/14/2021;Marathon County;WI;54,5;;;
11/14/2021;Chase County;KS;41,7;;;
11/14/2021;Jefferson County;IL;40,9;;;
11/14/2021;Hooker County;NE;39,1;;;
11/14/2021;Wilcox County;AL;47,9;;;
11/14/2021;Unknown County;MN;0;;;
11/14/2021;McCracken County;KY;50,7;;;
11/14/2021;Franklin County;OH;57,3;;;
11/14/2021;Burke County;NC;42,6;;;
11/14/2021;Vance County;NC;50,6;;;
11/14/2021;Angelina County;TX;42,5;;;
11/14/2021;Blaine County;OK;42,8;;;
11/14/2021;Hale County;AL;55,2;;;
11/14/2021;Green County;KY;39,5;;;
11/14/2021;Carlton County;MN;58,1;;;
11/14/2021;Midland County;TX;39,4;;;
11/14/2021;Pottawattamie County;IA;51,7;;;
11/14/2021;Allegany County;MD;50,3;;;
11/14/2021;Union County;OH;55,5;;;
11/14/2021;Roosevelt County;MT;58,3;;;
11/14/2021;Fluvanna County;VA;57,5;;;
11/14/2021;Vermillion County;IN;43,5;;;
11/14/2021;Aguadilla Municipio;PR;72,7;;;
11/14/2021;Golden Valley County;ND;27,4;;;
11/14/2021;Stone County;MO;35,5;;;
11/14/2021;Avery County;NC;49,2;;;
11/14/2021;Clark County;MO;27,9;;;
11/14/2021;Campbell County;SD;61,6;;;
11/14/2021;Strafford County;NH;56,7;;;
11/14/2021;Albany County;NY;67,7;;;
11/14/2021;Pike County;MS;45,2;;;
11/14/2021;Klickitat County;WA;44,3;;;
11/14/2021;Clay County;AR;42,2;;;
11/14/2021;Unknown County;UT;0;;;
11/14/2021;Eddy County;ND;48,4;;;
11/14/2021;Lamar County;GA;14,7;;;
11/14/2021;Allamakee County;IA;49,1;;;
11/14/2021;McPherson County;KS;51,3;;;
11/14/2021;Santa Rosa County;FL;45,9;;;
11/14/2021;Tippah County;MS;38,5;;;
11/14/2021;Hardin County;IL;37,1;;;
11/14/2021;Talladega County;AL;33,4;;;
11/14/2021;Kimble County;TX;40,8;;;
11/14/2021;Estill County;KY;46,4;;;
11/14/2021;Pulaski County;VA;41,2;;;
11/14/2021;Montague County;TX;32,3;;;
11/14/2021;Bell County;TX;53,5;;;
11/14/2021;Unknown County;WV;0;;;
11/14/2021;Rio Arriba County;NM;69,7;;;
11/14/2021;Valencia County;NM;53,3;;;
11/14/2021;Howard County;IN;43,8;;;
11/14/2021;Cook County;MN;74,5;;;
11/14/2021;Linn County;IA;60,5;;;
11/14/2021;Spink County;SD;47,8;;;
11/14/2021;Adams County;IN;30,8;;;
11/14/2021;Woodruff County;AR;52,5;;;
11/14/2021;Clay County;FL;45;;;
11/14/2021;Twin Falls County;ID;40,9;;;
11/14/2021;Motley County;TX;25,2;;;
11/14/2021;Buchanan County;IA;49,7;;;
11/14/2021;Bottineau County;ND;45,3;;;
11/14/2021;Attala County;MS;48,7;;;
11/14/2021;Gloucester County;VA;55,1;;;
11/14/2021;Whatcom County;WA;65,2;;;
11/14/2021;Pontotoc County;MS;38,2;;;
11/14/2021;George County;MS;36,6;;;
11/14/2021;Minidoka County;ID;34,1;;;
11/14/2021;Falls Church city;VA;54,5;;;
11/14/2021;Oklahoma County;OK;57,8;;;
11/14/2021;Muscogee County;GA;33;;;
11/14/2021;Anasco Municipio;PR;68,8;;;
11/14/2021;Antrim County;MI;54,7;;;
11/14/2021;Wood County;WV;39,8;;;
11/14/2021;Seminole County;GA;18,4;;;
11/14/2021;Logan County;AR;42,6;;;
11/14/2021;Livingston County;MI;56,4;;;
11/14/2021;Calhoun County;IA;55,1;;;
11/14/2021;Lexington city;VA;38,9;;;
11/14/2021;Scotland County;NC;42,3;;;
11/14/2021;Johnson County;IN;53,7;;;
11/14/2021;Edgar County;IL;43,9;;;
11/14/2021;Mineral County;CO;74,8;;;
11/14/2021;Barnes County;ND;52,9;;;
11/14/2021;Montgomery County;AR;34,2;;;
11/14/2021;Stephens County;GA;14,4;;;
11/14/2021;Dickenson County;VA;42,6;;;
11/14/2021;Jasper County;SC;34;;;
11/14/2021;Eagle County;CO;74,1;;;
11/14/2021;Lackawanna County;PA;67,9;;;
11/14/2021;Gallatin County;IL;49,4;;;
11/14/2021;Oceana County;MI;50,3;;;
11/14/2021;Powhatan County;VA;38,6;;;
11/14/2021;Bedford County;PA;35,3;;;
11/14/2021;Mecklenburg County;VA;40,8;;;
11/14/2021;Richland County;MT;36,2;;;
11/14/2021;Monroe County;MI;51,9;;;
11/14/2021;Charleston County;SC;58,8;;;
11/14/2021;Monmouth County;NJ;61,5;;;
11/14/2021;Yauco Municipio;PR;74,9;;;
11/14/2021;Douglas County;CO;65,6;;;
11/14/2021;Morovis Municipio;PR;64,4;;;
11/14/2021;Liberty County;TX;37,3;;;
11/14/2021;Coamo Municipio;PR;64,2;;;
11/14/2021;Routt County;CO;69;;;
11/14/2021;DeKalb County;MO;26;;;
11/14/2021;Sabine County;TX;34,4;;;
11/14/2021;Trego County;KS;37,4;;;
11/14/2021;Douglas County;IL;44,1;;;
11/14/2021;Washington County;TN;54,2;;;
11/14/2021;Yazoo County;MS;44,6;;;
11/14/2021;St. Louis city;MO;51,1;;;
11/14/2021;Bannock County;ID;42,8;;;
11/14/2021;Bibb County;GA;25,2;;;
11/14/2021;Hayes County;NE;22,2;;;
11/14/2021;Butler County;KS;42,7;;;
11/14/2021;Tioga County;NY;55,2;;;
11/14/2021;Polk County;GA;15,8;;;
11/14/2021;Fajardo Municipio;PR;70,3;;;
11/14/2021;Columbia County;NY;68,3;;;
11/14/2021;Wicomico County;MD;50,2;;;
11/14/2021;Evangeline Parish;LA;34,8;;;
11/14/2021;Ellsworth County;KS;50,4;;;
11/14/2021;Clark County;KY;49,4;;;
11/14/2021;Iron County;MI;53,1;;;
11/14/2021;West Carroll Parish;LA;37,8;;;
11/14/2021;Sumner County;TN;43,5;;;
11/14/2021;Banks County;GA;14,6;;;
11/14/2021;Burke County;ND;36,3;;;
11/14/2021;Phillips County;CO;46,5;;;
11/14/2021;Stevens County;KS;32,5;;;
11/14/2021;Colbert County;AL;44,1;;;
11/14/2021;Marshall County;TN;38,7;;;
11/14/2021;Hanson County;SD;37,8;;;
11/14/2021;Custer County;NE;35,4;;;
11/14/2021;Unknown County;MI;0;;;
11/14/2021;Pike County;AR;39,3;;;
11/14/2021;Bear Lake County;ID;40,1;;;
11/14/2021;McPherson County;NE;13,2;;;
11/14/2021;Jasper County;IL;39,5;;;
11/14/2021;Rincon Municipio;PR;67,9;;;
11/14/2021;Gilmer County;GA;14,2;;;
11/14/2021;Marion County;KY;45,4;;;
11/14/2021;Adair County;OK;30,4;;;
11/14/2021;Brule County;SD;47,8;;;
11/14/2021;Starr County;TX;64,9;;;
11/14/2021;Unknown County;AS;0;;;
11/14/2021;Racine County;WI;54,6;;;
11/14/2021;Catron County;NM;42,9;;;
11/14/2021;Mercer County;KY;49,8;;;
11/14/2021;Henry County;TN;43,3;;;
11/14/2021;Fulton County;AR;29,6;;;
11/14/2021;Bossier Parish;LA;44,3;;;
11/14/2021;Henry County;AL;40,7;;;
11/14/2021;Hillsdale County;MI;35,4;;;
11/14/2021;Kodiak Island Borough;AK;58,3;;;
11/14/2021;Gibson County;IN;43,5;;;
11/14/2021;Crawford County;OH;41,3;;;
11/14/2021;Coryell County;TX;42,9;;;
11/14/2021;Floyd County;VA;36,6;;;
11/14/2021;Stearns County;MN;52,6;;;
11/14/2021;Cherokee County;NC;50,9;;;
11/14/2021;Kitsap County;WA;59,5;;;
11/14/2021;Orange County;IN;51,7;;;
11/14/2021;Cabell County;WV;22,1;;;
11/14/2021;Stewart County;GA;19,4;;;
11/14/2021;Bayfield County;WI;75,4;;;
11/14/2021;Glynn County;GA;45,6;;;
11/14/2021;Louisa County;VA;40,5;;;
11/14/2021;Petersburg city;VA;33,3;;;
11/14/2021;Wise County;VA;42,4;;;
11/14/2021;Fauquier County;VA;54,7;;;
11/14/2021;Pulaski County;MO;56;;;
11/14/2021;Sanders County;MT;35,7;;;
11/14/2021;Foster County;ND;50,9;;;
11/14/2021;Jackson County;AL;44,2;;;
11/14/2021;Muskogee County;OK;45,9;;;
11/14/2021;Rappahannock County;VA;49,6;;;
11/14/2021;Okaloosa County;FL;53,5;;;
11/14/2021;Leflore County;MS;56,4;;;
11/14/2021;Monroe County;AL;39,8;;;
11/14/2021;Cumberland County;TN;43,7;;;
11/14/2021;Jenkins County;GA;22,8;;;
11/14/2021;Deaf Smith County;TX;38,7;;;
11/14/2021;Martin County;IN;45,8;;;
11/14/2021;Shawano County;WI;48,6;;;
11/14/2021;Waynesboro city;VA;42,4;;;
11/14/2021;Carroll County;KY;42,2;;;
11/14/2021;La Plata County;CO;64,9;;;
11/14/2021;Archer County;TX;44,2;;;
11/14/2021;Bristol County;RI;70,5;;;
11/14/2021;Nemaha County;NE;45,5;;;
11/14/2021;Hamilton County;NY;79,1;;;
11/14/2021;Andrew County;MO;33,5;;;
11/14/2021;Kiowa County;OK;47,6;;;
11/14/2021;Walton County;FL;43,3;;;
11/14/2021;Jim Wells County;TX;49,2;;;
11/14/2021;Orange County;VA;41,1;;;
11/14/2021;Mitchell County;NC;44,7;;;
11/14/2021;Montgomery County;NY;60,9;;;
11/14/2021;Burleson County;TX;44,8;;;
11/14/2021;Orocovis Municipio;PR;73,2;;;
11/14/2021;Cochise County;AZ;55,6;;;
11/14/2021;Talbot County;GA;30,2;;;
11/14/2021;Warren County;IA;54,2;;;
11/14/2021;Sequatchie County;TN;31,6;;;
11/14/2021;Boone County;IA;58,8;;;
11/14/2021;Unknown County;OH;0;;;
11/14/2021;Fulton County;KY;52,7;;;
11/14/2021;Clarke County;VA;57,7;;;
11/14/2021;Pleasants County;WV;13,9;;;
11/14/2021;Graham County;AZ;56;;;
11/14/2021;Lincoln County;AR;31,9;;;
11/14/2021;Scott County;IL;38,9;;;
11/14/2021;Nicholas County;KY;48,2;;;
11/14/2021;Itawamba County;MS;32,2;;;
11/14/2021;Mille Lacs County;MN;52,5;;;
11/14/2021;Grant County;KY;43,7;;;
11/14/2021;Grant County;SD;43,8;;;
11/14/2021;Shelby County;OH;32,9;;;
11/14/2021;Hardin County;TX;34,5;;;
11/14/2021;Stephens County;TX;33,6;;;
11/14/2021;Saginaw County;MI;48,9;;;
11/14/2021;Hampshire County;MA;59,7;;;
11/14/2021;Lawrence County;OH;40,5;;;
11/14/2021;Traverse County;MN;58,2;;;
11/14/2021;Ashe County;NC;47,8;;;
11/14/2021;Polk County;TX;43;;;
11/14/2021;Outagamie County;WI;58;;;
11/14/2021;Potter County;TX;40,3;;;
11/14/2021;Harris County;TX;56,9;;;
11/14/2021;Winnebago County;IL;52,4;;;
11/14/2021;Fort Bend County;TX;63,6;;;
11/14/2021;Nance County;NE;27;;;
11/14/2021;Kendall County;TX;56,4;;;
11/14/2021;Otsego County;NY;56,3;;;
11/14/2021;Cortland County;NY;54,2;;;
11/14/2021;Pike County;IL;37,5;;;
11/14/2021;Palo Alto County;IA;47;;;
11/14/2021;Carter County;TN;36,9;;;
11/14/2021;Skamania County;WA;35,5;;;
11/14/2021;Madera County;CA;46,4;;;
11/14/2021;Wake County;NC;64;;;
11/14/2021;Somerset County;NJ;67,6;;;
11/14/2021;Hennepin County;MN;66,3;;;
11/14/2021;Lamb County;TX;38,2;;;
11/14/2021;Cabo Rojo Municipio;PR;65,9;;;
11/14/2021;Emanuel County;GA;29,8;;;
11/14/2021;Cleveland County;OK;48,4;;;
11/14/2021;Pamlico County;NC;50,7;;;
11/14/2021;El Paso County;TX;69;;;
11/14/2021;Boone County;KY;55;;;
11/14/2021;Bandera County;TX;42,1;;;
11/14/2021;Caroline County;MD;52,1;;;
11/14/2021;Aransas County;TX;52,1;;;
11/14/2021;Douglas County;SD;45,2;;;
11/14/2021;Meigs County;TN;63,4;;;
11/14/2021;Jefferson Parish;LA;59,4;;;
11/14/2021;Griggs County;ND;43,8;;;
11/14/2021;Pitkin County;CO;74,3;;;
11/14/2021;McKean County;PA;36,8;;;
11/14/2021;Boise County;ID;29,3;;;
11/14/2021;Allen Parish;LA;33,1;;;
11/14/2021;White Pine County;NV;48,1;;;
11/14/2021;Perkins County;SD;30,1;;;
11/14/2021;Newport News city;VA;49;;;
11/14/2021;Horry County;SC;52;;;
11/14/2021;Franklin County;NC;45,8;;;
11/14/2021;Clay County;MN;52,4;;;
11/14/2021;Buena Vista city;VA;36,8;;;
11/14/2021;Corson County;SD;32,4;;;
11/14/2021;Chattahoochee County;GA;99,9;;;
11/14/2021;Switzerland County;IN;28,8;;;
11/14/2021;Island County;WA;60,1;;;
11/14/2021;Greenlee County;AZ;38,7;;;
11/14/2021;Hatillo Municipio;PR;63,1;;;
11/14/2021;Chester County;SC;41,5;;;
11/14/2021;Tuolumne County;CA;54,8;;;
11/14/2021;Buffalo County;WI;46,4;;;
11/14/2021;Paulding County;OH;39,2;;;
11/14/2021;Woodson County;KS;39,2;;;
11/14/2021;Clarke County;AL;46,7;;;
11/14/2021;Taylor County;GA;29,3;;;
11/14/2021;St. Clair County;MO;31,9;;;
11/14/2021;Teton County;WY;82,8;;;
11/14/2021;Lake County;OH;59,5;;;
11/14/2021;Chautauqua County;KS;37,7;;;
11/14/2021;Jackson County;CO;41,7;;;
11/14/2021;Madison County;TN;49,9;;;
11/14/2021;Unknown County;AR;0;;;
11/14/2021;Comerio Municipio;PR;61,2;;;
11/14/2021;Mora County;NM;59,1;;;
11/14/2021;Sheridan County;NE;29;;;
11/14/2021;Frio County;TX;49,8;;;
11/14/2021;Hardin County;TN;37,3;;;
11/14/2021;Warren County;PA;45,4;;;
11/14/2021;Summit County;CO;77,1;;;
11/14/2021;Perry County;IN;52,8;;;
11/14/2021;Taylor County;IA;43,4;;;
11/14/2021;Sheridan County;WY;46;;;
11/14/2021;Jackson County;TN;31;;;
11/14/2021;Muskingum County;OH;44,2;;;
11/14/2021;Monroe County;IA;42,6;;;
11/14/2021;Nelson County;VA;53,6;;;
11/14/2021;Lewis and Clark County;MT;53,8;;;
11/14/2021;Skagit County;WA;60,8;;;
11/14/2021;Anderson County;TN;50,8;;;
11/14/2021;Kerr County;TX;46,9;;;
11/14/2021;Moca Municipio;PR;70,7;;;
11/14/2021;Stonewall County;TX;38,3;;;
11/14/2021;Franklin County;NY;58,9;;;
11/14/2021;Garfield County;OK;45,4;;;
11/14/2021;Washington County;AR;49,2;;;
11/14/2021;Hartford County;CT;68,5;;;
11/14/2021;Caldwell County;MO;35,9;;;
11/14/2021;Red River Parish;LA;33;;;
11/14/2021;Noble County;IN;36;;;
11/14/2021;Delaware County;PA;66,6;;;
11/14/2021;Miami County;OH;43,3;;;
11/14/2021;Lycoming County;PA;49,8;;;
11/14/2021;Franklin County;WA;45,8;;;
11/14/2021;Tulare County;CA;45,6;;;
11/14/2021;Stanley County;SD;53,4;;;
11/14/2021;Callahan County;TX;34,1;;;
11/14/2021;Saluda County;SC;28,2;;;
11/14/2021;Jefferson Davis Parish;LA;33,7;;;
11/14/2021;Cass County;IL;54,3;;;
11/14/2021;Walton County;GA;23,7;;;
11/14/2021;Natrona County;WY;39,6;;;
11/14/2021;Calhoun County;SC;35,6;;;
11/14/2021;Blair County;PA;46,8;;;
11/14/2021;Lewis County;WV;29,7;;;
11/14/2021;Taylor County;WV;4,5;;;
11/14/2021;Unknown County;MS;0;;;
11/14/2021;Charles City County;VA;46,6;;;
11/14/2021;Real County;TX;46,1;;;
11/14/2021;Wise County;TX;35,4;;;
11/14/2021;Knox County;ME;76;;;
11/14/2021;Bienville Parish;LA;43,5;;;
11/14/2021;Iowa County;IA;58,1;;;
11/14/2021;Middlesex County;NJ;64,9;;;
11/14/2021;Bryan County;GA;34;;;
11/14/2021;Lincoln County;WV;16,6;;;
11/14/2021;Camden County;GA;44,4;;;
11/14/2021;Van Buren County;AR;39,3;;;
11/14/2021;Parke County;IN;37,1;;;
11/14/2021;Pittsburg County;OK;40,9;;;
11/14/2021;Benton County;IN;39,1;;;
11/14/2021;Lamar County;TX;36;;;
11/14/2021;Charlton County;GA;12,8;;;
11/14/2021;Henry County;OH;49,4;;;
11/14/2021;Somerset County;MD;45;;;
11/14/2021;Orleans County;VT;52,7;;;
11/14/2021;Curry County;OR;51,4;;;
11/14/2021;Menifee County;KY;41;;;
11/14/2021;Fayette County;TX;45,8;;;
11/14/2021;Centre County;PA;55,6;;;
11/14/2021;Morris County;KS;51,3;;;
11/14/2021;Malheur County;OR;42,6;;;
11/14/2021;Dallam County;TX;39,1;;;
11/14/2021;Cass County;NE;53,6;;;
11/14/2021;Hughes County;SD;64;;;
11/14/2021;Prince of Wales-Hyder Census Area;AK;49,7;;;
11/14/2021;Meade County;KS;36,5;;;
11/14/2021;Campbell County;KY;56,4;;;
11/14/2021;Las Marias Municipio;PR;78,9;;;
11/14/2021;McCormick County;SC;55,8;;;
11/14/2021;Union County;KY;37,3;;;
11/14/2021;Pepin County;WI;45,9;;;
11/14/2021;Doddridge County;WV;4,3;;;
11/14/2021;Sterling County;TX;35,8;;;
11/14/2021;Charlotte County;VA;37,1;;;
11/14/2021;Liberty County;GA;42,1;;;
11/14/2021;Lemhi County;ID;41,5;;;
11/14/2021;Sebastian County;AR;44,7;;;
11/14/2021;Trigg County;KY;43,3;;;
11/14/2021;Worth County;GA;17,9;;;
11/14/2021;Clarke County;IA;49,8;;;
11/14/2021;Chester County;TN;32,6;;;
11/14/2021;Broadwater County;MT;30;;;
11/14/2021;Bosque County;TX;42,1;;;
11/14/2021;Hood River County;OR;75,9;;;
11/14/2021;Sanpete County;UT;35;;;
11/14/2021;Garza County;TX;47,8;;;
11/14/2021;Ketchikan Gateway Borough;AK;58,7;;;
11/14/2021;Tompkins County;NY;71,9;;;
11/14/2021;Medina County;OH;58;;;
11/14/2021;Humboldt County;IA;45,9;;;
11/14/2021;Henry County;MO;41,8;;;
11/14/2021;Magoffin County;KY;46,7;;;
11/14/2021;Marion County;TX;37,7;;;
11/14/2021;Jerauld County;SD;47,2;;;
11/14/2021;Putnam County;NY;66,4;;;
11/14/2021;Grady County;OK;34,4;;;
11/14/2021;Newton County;GA;18,5;;;
11/14/2021;Preston County;WV;32,7;;;
11/14/2021;Kent County;DE;48,8;;;
11/14/2021;Flagler County;FL;58,3;;;
11/14/2021;Flathead County;MT;38,3;;;
11/14/2021;Iredell County;NC;46,9;;;
11/14/2021;Benzie County;MI;63,1;;;
11/14/2021;Harlan County;NE;37,8;;;
11/14/2021;Liberty County;MT;31,8;;;
11/14/2021;Furnas County;NE;40,1;;;
11/14/2021;Atascosa County;TX;45,3;;;
11/14/2021;Bernalillo County;NM;63,1;;;
11/14/2021;St. Thomas Island;VI;0;;;
11/14/2021;Kennebec County;ME;64,4;;;
11/14/2021;Taliaferro County;GA;22,1;;;
11/14/2021;Todd County;KY;38,3;;;
11/14/2021;Emmet County;MI;68,5;;;
11/14/2021;Le Flore County;OK;35,5;;;
11/14/2021;Latah County;ID;50,1;;;
11/14/2021;Erie County;PA;55,3;;;
11/14/2021;Gooding County;ID;36,5;;;
11/14/2021;Laurens County;GA;25,4;;;
11/14/2021;Mineral County;NV;51,5;;;
11/14/2021;Fayette County;TN;50,6;;;
11/14/2021;Oldham County;KY;51,8;;;
11/14/2021;Sherburne County;MN;40,5;;;
11/14/2021;Dodge County;WI;47,3;;;
11/14/2021;Jackson County;MO;50,3;;;
11/14/2021;Lancaster County;VA;57,6;;;
11/14/2021;Campbell County;WY;26,2;;;
11/14/2021;Garden County;NE;42,1;;;
11/14/2021;Treutlen County;GA;16,8;;;
11/14/2021;Delaware County;NY;52,9;;;
11/14/2021;Itasca County;MN;52,1;;;
11/14/2021;Ochiltree County;TX;35,8;;;
11/14/2021;Whiteside County;IL;53,7;;;
11/14/2021;DeKalb County;IN;39,6;;;
11/14/2021;Osage County;KS;46,4;;;
11/14/2021;Wabaunsee County;KS;43,3;;;
11/14/2021;Grafton County;NH;68,5;;;
11/14/2021;Cavalier County;ND;55,7;;;
11/14/2021;Pickett County;TN;40,7;;;
11/14/2021;Comanche County;OK;54,8;;;
11/14/2021;Franklin Parish;LA;33,8;;;
11/14/2021;Chisago County;MN;51,9;;;
11/14/2021;Shasta County;CA;44,6;;;
11/14/2021;Putnam County;TN;47;;;
11/14/2021;Linn County;KS;32,6;;;
11/14/2021;Sullivan County;NY;54,6;;;
11/14/2021;Penobscot County;ME;64,7;;;
11/14/2021;Bonneville County;ID;43,1;;;
11/14/2021;Columbia County;AR;43,9;;;
11/14/2021;Warren County;MS;52,5;;;
11/14/2021;Lafayette Parish;LA;45,9;;;
11/14/2021;Madison County;OH;46,1;;;
11/14/2021;Slope County;ND;10;;;
11/14/2021;Todd County;SD;49,4;;;
11/14/2021;Jeff Davis County;TX;48,5;;;
11/14/2021;Charles County;MD;59,9;;;
11/14/2021;Rush County;KS;46,6;;;
11/14/2021;Hutchinson County;SD;50;;;
11/14/2021;Cleburne County;AL;28,7;;;
11/14/2021;Madison County;IA;49,6;;;
11/14/2021;Rapides Parish;LA;45;;;
11/14/2021;Mason County;IL;49,4;;;
11/14/2021;Glades County;FL;30,8;;;
11/14/2021;Rice County;MN;57,6;;;
11/14/2021;Madison Parish;LA;39,2;;;
11/14/2021;Hardeman County;TN;41,5;;;
